Flight Count,Year,Month,Week,Day,Day of Week,Holiday
2844,2022,9,37,18,Sun,
2855,2022,9,38,19,Mon,
2669,2022,9,38,20,Tue,
2678,2022,9,38,21,Wed,
2865,2022,9,38,22,Thu,
2878,2022,9,38,23,Fri,
2531,2022,9,38,24,Sat,
2845,2022,9,38,25,Sun,
2938,2022,9,39,26,Mon,
2750,2022,9,39,27,Tue,
2760,2022,9,39,28,Wed,
2957,2022,9,39,29,Thu,
3001,2022,9,39,30,Fri,
2619,2022,10,39,1,Sat,
2929,2022,10,39,2,Sun,
2950,2022,10,40,3,Mon,
2770,2022,10,40,4,Tue,
2789,2022,10,40,5,Wed,
2965,2022,10,40,6,Thu,
2973,2022,10,40,7,Fri,
2658,2022,10,40,8,Sat,
2948,2022,10,40,9,Sun,
2947,2022,10,41,10,Mon,Columbus Day
2858,2022,10,41,11,Tue,
2874,2022,10,41,12,Wed,
2968,2022,10,41,13,Thu,
2979,2022,10,41,14,Fri,
2653,2022,10,41,15,Sat,
2943,2022,10,41,16,Sun,
2941,2022,10,42,17,Mon,
2862,2022,10,42,18,Tue,
2875,2022,10,42,19,Wed,
2974,2022,10,42,20,Thu,
2981,2022,10,42,21,Fri,
2658,2022,10,42,22,Sat,
2940,2022,10,42,23,Sun,
2949,2022,10,43,24,Mon,
2860,2022,10,43,25,Tue,
2871,2022,10,43,26,Wed,
2965,2022,10,43,27,Thu,
2963,2022,10,43,28,Fri,
2539,2022,10,43,29,Sat,
2822,2022,10,43,30,Sun,
2676,2022,10,44,31,Mon,
2858,2022,11,44,1,Tue,
2872,2022,11,44,2,Wed,
2895,2022,11,44,3,Thu,
2908,2022,11,44,4,Fri,
2552,2022,11,44,5,Sat,
2801,2022,11,44,6,Sun,
2790,2022,11,45,7,Mon,
2770,2022,11,45,8,Tue,
2874,2022,11,45,9,Wed,
2928,2022,11,45,10,Thu,
2930,2022,11,45,11,Fri,Veterans Day
2590,2022,11,45,12,Sat,
2934,2022,11,45,13,Sun,
2925,2022,11,46,14,Mon,
2879,2022,11,46,15,Tue,
2877,2022,11,46,16,Wed,
2931,2022,11,46,17,Thu,
2933,2022,11,46,18,Fri,
2615,2022,11,46,19,Sat,
2961,2022,11,46,20,Sun,
2888,2022,11,47,21,Mon,
2866,2022,11,47,22,Tue,
2930,2022,11,47,23,Wed,
1928,2022,11,47,24,Thu,Thanksgiving
2627,2022,11,47,25,Fri,
2837,2022,11,47,26,Sat,
3046,2022,11,47,27,Sun,
2950,2022,11,48,28,Mon,
2850,2022,11,48,29,Tue,
2851,2022,11,48,30,Wed,
2930,2022,12,48,1,Thu,
2936,2022,12,48,2,Fri,
2594,2022,12,48,3,Sat,
2919,2022,12,48,4,Sun,
2942,2022,12,49,5,Mon,
2856,2022,12,49,6,Tue,
2843,2022,12,49,7,Wed,
2932,2022,12,49,8,Thu,
2939,2022,12,49,9,Fri,
2607,2022,12,49,10,Sat,
2910,2022,12,49,11,Sun,
2934,2022,12,50,12,Mon,
2848,2022,12,50,13,Tue,
2853,2022,12,50,14,Wed,
2978,2022,12,50,15,Thu,
2985,2022,12,50,16,Fri,
2660,2022,12,50,17,Sat,
2878,2022,12,50,18,Sun,
2851,2022,12,51,19,Mon,
2832,2022,12,51,20,Tue,
2897,2022,12,51,21,Wed,
2918,2022,12,51,22,Thu,
2920,2022,12,51,23,Fri,
2227,2022,12,51,24,Sat,
2262,2022,12,51,25,Sun,Christmas Day
2871,2022,12,52,26,Mon,Christmas Day (observed)
2868,2022,12,52,27,Tue,
2868,2022,12,52,28,Wed,
2879,2022,12,52,29,Thu,
2880,2022,12,52,30,Fri,
2260,2022,12,52,31,Sat,
2510,2023,1,52,1,Sun,New Year's Day
2889,2023,1,1,2,Mon,New Year's Day (observed)
2823,2023,1,1,3,Tue,
2753,2023,1,1,4,Wed,
2679,2023,1,1,5,Thu,
2696,2023,1,1,6,Fri,
2537,2023,1,1,7,Sat,
2767,2023,1,1,8,Sun,
2829,2023,1,2,9,Mon,
2734,2023,1,2,10,Tue,
2722,2023,1,2,11,Wed,
2850,2023,1,2,12,Thu,
2863,2023,1,2,13,Fri,
2392,2023,1,2,14,Sat,
2613,2023,1,2,15,Sun,
2844,2023,1,3,16,Mon,Martin Luther King Jr. Day
2739,2023,1,3,17,Tue,
2733,2023,1,3,18,Wed,
2893,2023,1,3,19,Thu,
2911,2023,1,3,20,Fri,
2497,2023,1,3,21,Sat,
2854,2023,1,3,22,Sun,
2852,2023,1,4,23,Mon,
2746,2023,1,4,24,Tue,
2752,2023,1,4,25,Wed,
2906,2023,1,4,26,Thu,
2920,2023,1,4,27,Fri,
2508,2023,1,4,28,Sat,
2863,2023,1,4,29,Sun,
2853,2023,1,5,30,Mon,
2746,2023,1,5,31,Tue,
2750,2023,2,5,1,Wed,
2896,2023,2,5,2,Thu,
2953,2023,2,5,3,Fri,
2572,2023,2,5,4,Sat,
2884,2023,2,5,5,Sun,
2914,2023,2,6,6,Mon,
2744,2023,2,6,7,Tue,
2741,2023,2,6,8,Wed,
2911,2023,2,6,9,Thu,
2926,2023,2,6,10,Fri,
2585,2023,2,6,11,Sat,
2779,2023,2,6,12,Sun,
2847,2023,2,7,13,Mon,
2746,2023,2,7,14,Tue,
2781,2023,2,7,15,Wed,
2952,2023,2,7,16,Thu,
2963,2023,2,7,17,Fri,
2530,2023,2,7,18,Sat,
2790,2023,2,7,19,Sun,
2980,2023,2,8,20,Mon,Washington's Birthday
2867,2023,2,8,21,Tue,
2867,2023,2,8,22,Wed,
2981,2023,2,8,23,Thu,
2984,2023,2,8,24,Fri,
2602,2023,2,8,25,Sat,
2923,2023,2,8,26,Sun,
2977,2023,2,9,27,Mon,
2860,2023,2,9,28,Tue,
2813,2023,3,9,1,Wed,
2980,2023,3,9,2,Thu,
3005,2023,3,9,3,Fri,
2615,2023,3,9,4,Sat,
2931,2023,3,9,5,Sun,
3017,2023,3,10,6,Mon,
2843,2023,3,10,7,Tue,
2861,2023,3,10,8,Wed,
3063,2023,3,10,9,Thu,
3056,2023,3,10,10,Fri,
2700,2023,3,10,11,Sat,
2969,2023,3,10,12,Sun,
3062,2023,3,11,13,Mon,
2914,2023,3,11,14,Tue,
2925,2023,3,11,15,Wed,
3065,2023,3,11,16,Thu,
3060,2023,3,11,17,Fri,
2698,2023,3,11,18,Sat,
2972,2023,3,11,19,Sun,
3074,2023,3,12,20,Mon,
2924,2023,3,12,21,Tue,
2936,2023,3,12,22,Wed,
3074,2023,3,12,23,Thu,
3067,2023,3,12,24,Fri,
2693,2023,3,12,25,Sat,
2946,2023,3,12,26,Sun,
3038,2023,3,13,27,Mon,
2880,2023,3,13,28,Tue,
2897,2023,3,13,29,Wed,
3034,2023,3,13,30,Thu,
3046,2023,3,13,31,Fri,
2680,2023,4,13,1,Sat,
2946,2023,4,13,2,Sun,
3032,2023,4,14,3,Mon,
2878,2023,4,14,4,Tue,
2932,2023,4,14,5,Wed,
3071,2023,4,14,6,Thu,
3079,2023,4,14,7,Fri,
2680,2023,4,14,8,Sat,
2899,2023,4,14,9,Sun,
3073,2023,4,15,10,Mon,
2916,2023,4,15,11,Tue,
2962,2023,4,15,12,Wed,
3097,2023,4,15,13,Thu,
3111,2023,4,15,14,Fri,
2733,2023,4,15,15,Sat,
3035,2023,4,15,16,Sun,
3085,2023,4,16,17,Mon,
2915,2023,4,16,18,Tue,
2955,2023,4,16,19,Wed,
3106,2023,4,16,20,Thu,
3118,2023,4,16,21,Fri,
2730,2023,4,16,22,Sat,
3039,2023,4,16,23,Sun,
3095,2023,4,17,24,Mon,
2920,2023,4,17,25,Tue,
2965,2023,4,17,26,Wed,
3103,2023,4,17,27,Thu,
3120,2023,4,17,28,Fri,
2737,2023,4,17,29,Sat,
3039,2023,4,17,30,Sun,
3101,2023,5,18,1,Mon,
2924,2023,5,18,2,Tue,
2973,2023,5,18,3,Wed,
3098,2023,5,18,4,Thu,
3156,2023,5,18,5,Fri,
2782,2023,5,18,6,Sat,
3107,2023,5,18,7,Sun,
3170,2023,5,19,8,Mon,
3008,2023,5,19,9,Tue,
3034,2023,5,19,10,Wed,
3190,2023,5,19,11,Thu,
3193,2023,5,19,12,Fri,
2789,2023,5,19,13,Sat,
3130,2023,5,19,14,Sun,
3186,2023,5,20,15,Mon,
3020,2023,5,20,16,Tue,
3038,2023,5,20,17,Wed,
3194,2023,5,20,18,Thu,
3192,2023,5,20,19,Fri,
2811,2023,5,20,20,Sat,
3124,2023,5,20,21,Sun,
3174,2023,5,21,22,Mon,
3019,2023,5,21,23,Tue,
3043,2023,5,21,24,Wed,
3191,2023,5,21,25,Thu,
3193,2023,5,21,26,Fri,
2726,2023,5,21,27,Sat,
2879,2023,5,21,28,Sun,
3175,2023,5,22,29,Mon,Memorial Day
3020,2023,5,22,30,Tue,
3033,2023,5,22,31,Wed,
3230,2023,6,22,1,Thu,
3242,2023,6,22,2,Fri,
2861,2023,6,22,3,Sat,
3157,2023,6,22,4,Sun,
3255,2023,6,23,5,Mon,
3121,2023,6,23,6,Tue,
3112,2023,6,23,7,Wed,
3273,2023,6,23,8,Thu,
3273,2023,6,23,9,Fri,
2870,2023,6,23,10,Sat,
3151,2023,6,23,11,Sun,
3257,2023,6,24,12,Mon,
3112,2023,6,24,13,Tue,
3108,2023,6,24,14,Wed,
3273,2023,6,24,15,Thu,
3261,2023,6,24,16,Fri,
2860,2023,6,24,17,Sat,
3148,2023,6,24,18,Sun,
3261,2023,6,25,19,Mon,Juneteenth National Independence Day
3103,2023,6,25,20,Tue,
3134,2023,6,25,21,Wed,
3258,2023,6,25,22,Thu,
3267,2023,6,25,23,Fri,
2865,2023,6,25,24,Sat,
3161,2023,6,25,25,Sun,
3267,2023,6,26,26,Mon,
3113,2023,6,26,27,Tue,
3143,2023,6,26,28,Wed,
3279,2023,6,26,29,Thu,
3268,2023,6,26,30,Fri,
2907,2023,7,26,1,Sat,
3006,2023,7,26,2,Sun,
2832,2023,7,27,3,Mon,
2738,2023,7,27,4,Tue,Independence Day
3173,2023,7,27,5,Wed,
3150,2023,7,27,6,Thu,
3151,2023,7,27,7,Fri,
2926,2023,7,27,8,Sat,
3227,2023,7,27,9,Sun,
3321,2023,7,28,10,Mon,
3214,2023,7,28,11,Tue,
3231,2023,7,28,12,Wed,
3327,2023,7,28,13,Thu,
3335,2023,7,28,14,Fri,
2955,2023,7,28,15,Sat,
3241,2023,7,28,16,Sun,
3334,2023,7,29,17,Mon,
3217,2023,7,29,18,Tue,
3236,2023,7,29,19,Wed,
3335,2023,7,29,20,Thu,
3341,2023,7,29,21,Fri,
2960,2023,7,29,22,Sat,
3246,2023,7,29,23,Sun,
3338,2023,7,30,24,Mon,
3223,2023,7,30,25,Tue,
3240,2023,7,30,26,Wed,
3336,2023,7,30,27,Thu,
3336,2023,7,30,28,Fri,
2958,2023,7,30,29,Sat,
3246,2023,7,30,30,Sun,
3335,2023,7,31,31,Mon,
3192,2023,8,31,1,Tue,
3217,2023,8,31,2,Wed,
3345,2023,8,31,3,Thu,
3348,2023,8,31,4,Fri,
2959,2023,8,31,5,Sat,
3239,2023,8,31,6,Sun,
3336,2023,8,32,7,Mon,
3243,2023,8,32,8,Tue,
3248,2023,8,32,9,Wed,
3333,2023,8,32,10,Thu,
3341,2023,8,32,11,Fri,
2956,2023,8,32,12,Sat,
3224,2023,8,32,13,Sun,
3324,2023,8,33,14,Mon,
3193,2023,8,33,15,Tue,
3195,2023,8,33,16,Wed,
3303,2023,8,33,17,Thu,
3306,2023,8,33,18,Fri,
3010,2023,8,33,19,Sat,
3239,2023,8,33,20,Sun,
3300,2023,8,34,21,Mon,
3186,2023,8,34,22,Tue,
3190,2023,8,34,23,Wed,
3269,2023,8,34,24,Thu,
3272,2023,8,34,25,Fri,
3005,2023,8,34,26,Sat,
3212,2023,8,34,27,Sun,
3247,2023,8,35,28,Mon,
3165,2023,8,35,29,Tue,
3172,2023,8,35,30,Wed,
3290,2023,8,35,31,Thu,
3315,2023,9,35,1,Fri,
2749,2023,9,35,2,Sat,
2772,2023,9,35,3,Sun,
3257,2023,9,36,4,Mon,Labor Day
2984,2023,9,36,5,Tue,
2913,2023,9,36,6,Wed,
3094,2023,9,36,7,Thu,
3141,2023,9,36,8,Fri,
2829,2023,9,36,9,Sat,
3200,2023,9,36,10,Sun,
3278,2023,9,37,11,Mon,
2989,2023,9,37,12,Tue,
3041,2023,9,37,13,Wed,
3285,2023,9,37,14,Thu,
3278,2023,9,37,15,Fri,
2843,2023,9,37,16,Sat,
3218,2023,9,37,17,Sun,
3288,2023,9,38,18,Mon,
2993,2023,9,38,19,Tue,
3044,2023,9,38,20,Wed,
3291,2023,9,38,21,Thu,
3283,2023,9,38,22,Fri,
2839,2023,9,38,23,Sat,
3220,2023,9,38,24,Sun,
3287,2023,9,39,25,Mon,
2992,2023,9,39,26,Tue,
3043,2023,9,39,27,Wed,
3291,2023,9,39,28,Thu,
3307,2023,9,39,29,Fri,
2857,2023,9,39,30,Sat,
3243,2023,10,39,1,Sun,
3306,2023,10,40,2,Mon,
3006,2023,10,40,3,Tue,
3072,2023,10,40,4,Wed,
3317,2023,10,40,5,Thu,
3299,2023,10,40,6,Fri,
2869,2023,10,40,7,Sat,
3264,2023,10,40,8,Sun,
3306,2023,10,41,9,Mon,Columbus Day
3150,2023,10,41,10,Tue,
3177,2023,10,41,11,Wed,
3312,2023,10,41,12,Thu,
3301,2023,10,41,13,Fri,
2868,2023,10,41,14,Sat,
3263,2023,10,41,15,Sun,
3306,2023,10,42,16,Mon,
3151,2023,10,42,17,Tue,
3182,2023,10,42,18,Wed,
3313,2023,10,42,19,Thu,
3301,2023,10,42,20,Fri,
2864,2023,10,42,21,Sat,
3265,2023,10,42,22,Sun,
3295,2023,10,43,23,Mon,
3148,2023,10,43,24,Tue,
3166,2023,10,43,25,Wed,
3303,2023,10,43,26,Thu,
3290,2023,10,43,27,Fri,
2725,2023,10,43,28,Sat,
2935,2023,10,43,29,Sun,
2959,2023,10,44,30,Mon,
2665,2023,10,44,31,Tue,
2951,2023,11,44,1,Wed,
3115,2023,11,44,2,Thu,
3118,2023,11,44,3,Fri,
2764,2023,11,44,4,Sat,
3066,2023,11,44,5,Sun,
3158,2023,11,45,6,Mon,
2983,2023,11,45,7,Tue,
3001,2023,11,45,8,Wed,
3167,2023,11,45,9,Thu,
3167,2023,11,45,10,Fri,Veterans Day (observed)
2736,2023,11,45,11,Sat,Veterans Day
3133,2023,11,45,12,Sun,
3172,2023,11,46,13,Mon,
3010,2023,11,46,14,Tue,
3034,2023,11,46,15,Wed,
3170,2023,11,46,16,Thu,
3155,2023,11,46,17,Fri,
2755,2023,11,46,18,Sat,
3150,2023,11,46,19,Sun,
3046,2023,11,47,20,Mon,
3078,2023,11,47,21,Tue,
3155,2023,11,47,22,Wed,
1873,2023,11,47,23,Thu,Thanksgiving
2670,2023,11,47,24,Fri,
3044,2023,11,47,25,Sat,
3280,2023,11,47,26,Sun,
3198,2023,11,48,27,Mon,
2841,2023,11,48,28,Tue,
2811,2023,11,48,29,Wed,
3044,2023,11,48,30,Thu,
3059,2023,12,48,1,Fri,
2674,2023,12,48,2,Sat,
3046,2023,12,48,3,Sun,
3042,2023,12,49,4,Mon,
2832,2023,12,49,5,Tue,
2832,2023,12,49,6,Wed,
3108,2023,12,49,7,Thu,
3122,2023,12,49,8,Fri,
2653,2023,12,49,9,Sat,
3087,2023,12,49,10,Sun,
3060,2023,12,50,11,Mon,
2885,2023,12,50,12,Tue,
2889,2023,12,50,13,Wed,
3104,2023,12,50,14,Thu,
3098,2023,12,50,15,Fri,
2648,2023,12,50,16,Sat,
2903,2023,12,50,17,Sun,
2866,2023,12,51,18,Mon,
2875,2023,12,51,19,Tue,
3038,2023,12,51,20,Wed,
3072,2023,12,51,21,Thu,
3066,2023,12,51,22,Fri,
2866,2023,12,51,23,Sat,
2370,2023,12,51,24,Sun,
2521,2023,12,52,25,Mon,Christmas Day
3018,2023,12,52,26,Tue,
3014,2023,12,52,27,Wed,
3030,2023,12,52,28,Thu,
3012,2023,12,52,29,Fri,
2855,2023,12,52,30,Sat,
2612,2023,12,52,31,Sun,
2706,2024,1,1,1,Mon,
2965,2024,1,1,2,Tue,
2895,2024,1,1,3,Wed,
2828,2024,1,1,4,Thu,
2813,2024,1,1,5,Fri,
2693,2024,1,1,6,Sat,
2922,2024,1,1,7,Sun,
2866,2024,1,2,8,Mon,
2725,2024,1,2,9,Tue,
2652,2024,1,2,10,Wed,
2876,2024,1,2,11,Thu,
2888,2024,1,2,12,Fri,
2473,2024,1,2,13,Sat,
2714,2024,1,2,14,Sun,
2933,2024,1,3,15,Mon,
2677,2024,1,3,16,Tue,
2689,2024,1,3,17,Wed,
2946,2024,1,3,18,Thu,
2957,2024,1,3,19,Fri,
2471,2024,1,3,20,Sat,
2925,2024,1,3,21,Sun,
2923,2024,1,4,22,Mon,
2664,2024,1,4,23,Tue,
2677,2024,1,4,24,Wed,
2949,2024,1,4,25,Thu,
2959,2024,1,4,26,Fri,
2474,2024,1,4,27,Sat,
2951,2024,1,4,28,Sun,
2868,2024,1,5,29,Mon,
2626,2024,1,5,30,Tue,
2635,2024,1,5,31,Wed,
2891,2024,2,5,1,Thu,
2901,2024,2,5,2,Fri,
2481,2024,2,5,3,Sat,
2894,2024,2,5,4,Sun,
2881,2024,2,6,5,Mon,
2647,2024,2,6,6,Tue,
2661,2024,2,6,7,Wed,
2910,2024,2,6,8,Thu,
2918,2024,2,6,9,Fri,
2500,2024,2,6,10,Sat,
2841,2024,2,6,11,Sun,
2857,2024,2,7,12,Mon,
2624,2024,2,7,13,Tue,
2684,2024,2,7,14,Wed,
3045,2024,2,7,15,Thu,
3052,2024,2,7,16,Fri,
2617,2024,2,7,17,Sat,
2888,2024,2,7,18,Sun,
3039,2024,2,8,19,Mon,
2889,2024,2,8,20,Tue,
2910,2024,2,8,21,Wed,
3055,2024,2,8,22,Thu,
3056,2024,2,8,23,Fri,
2626,2024,2,8,24,Sat,
3040,2024,2,8,25,Sun,
3043,2024,2,9,26,Mon,
2890,2024,2,9,27,Tue,
2909,2024,2,9,28,Wed,
3046,2024,2,9,29,Thu,
3048,2024,3,9,1,Fri,
2653,2024,3,9,2,Sat,
3032,2024,3,9,3,Sun,
3034,2024,3,10,4,Mon,
2872,2024,3,10,5,Tue,
2900,2024,3,10,6,Wed,
3131,2024,3,10,7,Thu,
3122,2024,3,10,8,Fri,
2701,2024,3,10,9,Sat,
3069,2024,3,10,10,Sun,
3147,2024,3,11,11,Mon,
3009,2024,3,11,12,Tue,
3031,2024,3,11,13,Wed,
3177,2024,3,11,14,Thu,
3161,2024,3,11,15,Fri,
2744,2024,3,11,16,Sat,
3085,2024,3,11,17,Sun,
3148,2024,3,12,18,Mon,
3008,2024,3,12,19,Tue,
3031,2024,3,12,20,Wed,
3171,2024,3,12,21,Thu,
3160,2024,3,12,22,Fri,
2755,2024,3,12,23,Sat,
3081,2024,3,12,24,Sun,
3149,2024,3,13,25,Mon,
3011,2024,3,13,26,Tue,
3035,2024,3,13,27,Wed,
3174,2024,3,13,28,Thu,
3161,2024,3,13,29,Fri,
2758,2024,3,13,30,Sat,
3072,2024,3,13,31,Sun,
3146,2024,4,14,1,Mon,
3008,2024,4,14,2,Tue,
3009,2024,4,14,3,Wed,
3183,2024,4,14,4,Thu,
3180,2024,4,14,5,Fri,
2809,2024,4,14,6,Sat,
3090,2024,4,14,7,Sun,
3184,2024,4,15,8,Mon,
3047,2024,4,15,9,Tue,
3057,2024,4,15,10,Wed,
3200,2024,4,15,11,Thu,
3200,2024,4,15,12,Fri,
2801,2024,4,15,13,Sat,
3129,2024,4,15,14,Sun,
3208,2024,4,16,15,Mon,
3046,2024,4,16,16,Tue,
3065,2024,4,16,17,Wed,
3214,2024,4,16,18,Thu,
3216,2024,4,16,19,Fri,
2821,2024,4,16,20,Sat,
3144,2024,4,16,21,Sun,
3217,2024,4,17,22,Mon,
3053,2024,4,17,23,Tue,
3078,2024,4,17,24,Wed,
3222,2024,4,17,25,Thu,
3230,2024,4,17,26,Fri,
2833,2024,4,17,27,Sat,
3155,2024,4,17,28,Sun,
3217,2024,4,18,29,Mon,
3058,2024,4,18,30,Tue,
3084,2024,5,18,1,Wed,
3237,2024,5,18,2,Thu,
3238,2024,5,18,3,Fri,
2840,2024,5,18,4,Sat,
3183,2024,5,18,5,Sun,
3269,2024,5,19,6,Mon,
3173,2024,5,19,7,Tue,
3204,2024,5,19,8,Wed,
3319,2024,5,19,9,Thu,
3314,2024,5,19,10,Fri,
2927,2024,5,19,11,Sat,
3259,2024,5,19,12,Sun,
3312,2024,5,20,13,Mon,
3194,2024,5,20,14,Tue,
3208,2024,5,20,15,Wed,
3327,2024,5,20,16,Thu,
3330,2024,5,20,17,Fri,
2935,2024,5,20,18,Sat,
3268,2024,5,20,19,Sun,
3326,2024,5,21,20,Mon,
3223,2024,5,21,21,Tue,
3240,2024,5,21,22,Wed,
3353,2024,5,21,23,Thu,
3340,2024,5,21,24,Fri,
2829,2024,5,21,25,Sat,
2914,2024,5,21,26,Sun,
3328,2024,5,22,27,Mon,
3217,2024,5,22,28,Tue,
3232,2024,5,22,29,Wed,
3329,2024,5,22,30,Thu,
3330,2024,5,22,31,Fri,
2904,2024,6,22,1,Sat,
3238,2024,6,22,2,Sun,
3328,2024,6,23,3,Mon,
3178,2024,6,23,4,Tue,
3251,2024,6,23,5,Wed,
3353,2024,6,23,6,Thu,
3395,2024,6,23,7,Fri,
3030,2024,6,23,8,Sat,
3333,2024,6,23,9,Sun,
3394,2024,6,24,10,Mon,
3272,2024,6,24,11,Tue,
3289,2024,6,24,12,Wed,
3389,2024,6,24,13,Thu,
3394,2024,6,24,14,Fri,
3026,2024,6,24,15,Sat,
3340,2024,6,24,16,Sun,
3399,2024,6,25,17,Mon,
3265,2024,6,25,18,Tue,
3285,2024,6,25,19,Wed,
3382,2024,6,25,20,Thu,
3385,2024,6,25,21,Fri,
3008,2024,6,25,22,Sat,
3321,2024,6,25,23,Sun,
3389,2024,6,26,24,Mon,
3254,2024,6,26,25,Tue,
3266,2024,6,26,26,Wed,
3350,2024,6,26,27,Thu,
3357,2024,6,26,28,Fri,
3030,2024,6,26,29,Sat,
3204,2024,6,26,30,Sun,
3218,2024,7,27,1,Mon,
3185,2024,7,27,2,Tue,
3276,2024,7,27,3,Wed,
2640,2024,7,27,4,Thu,
2972,2024,7,27,5,Fri,
3045,2024,7,27,6,Sat,
3352,2024,7,27,7,Sun,
3416,2024,7,28,8,Mon,
3296,2024,7,28,9,Tue,
3325,2024,7,28,10,Wed,
3425,2024,7,28,11,Thu,
3438,2024,7,28,12,Fri,
3075,2024,7,28,13,Sat,
3377,2024,7,28,14,Sun,
3438,2024,7,29,15,Mon,
3321,2024,7,29,16,Tue,
3335,2024,7,29,17,Wed,
3438,2024,7,29,18,Thu,
3436,2024,7,29,19,Fri,
3080,2024,7,29,20,Sat,
3384,2024,7,29,21,Sun,
3442,2024,7,30,22,Mon,
3317,2024,7,30,23,Tue,
3337,2024,7,30,24,Wed,
3432,2024,7,30,25,Thu,
3440,2024,7,30,26,Fri,
3079,2024,7,30,27,Sat,
3368,2024,7,30,28,Sun,
3416,2024,7,31,29,Mon,
3290,2024,7,31,30,Tue,
3311,2024,7,31,31,Wed,
